windSpdKts,gustKts,windVrbDeg,intensity,rain,visibilityMtrs,qnh,ws
02,0,0,0,0,9999,1006,0
05,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
03,0,0,0,0,9999,1007,0
05,0,0,0,0,9999,1008,0
03,0,60,0,0,9999,1008,0
04,0,0,0,0,9999,1007,0
04,0,0,0,0,9999,1007,0
03,0,0,0,0,9999,1007,0
08,0,0,0,0,9999,1007,0
08,0,0,0,0,9999,1007,0
09,0,0,0,0,9999,1006,0
12,0,0,0,0,9999,1006,0
09,0,0,0,0,9999,1006,0
12,0,0,0,0,9999,1006,0
07,0,100,0,0,9999,1006,0
06,0,100,0,0,9999,1006,0
12,0,0,0,0,9999,1006,0
11,0,0,0,0,9999,1006,0
02,0,0,0,0,9999,1006,0
07,17,110,0,0,9999,1006,0
07,0,80,0,0,9999,1007,0
08,0,120,0,0,9999,1007,0
08,0,100,0,0,9999,1007,0
08,0,80,0,0,9999,1008,0
08,0,0,0,0,9999,1008,0
08,0,0,0,0,9999,1008,0
09,0,0,0,0,9999,1008,0
03,0,80,0,0,9999,1008,0
03,0,110,0,0,9999,1008,0
03,0,80,0,0,9999,1008,0
01,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
01,0,0,0,0,9999,1007,0
04,0,0,0,0,9999,1007,0
05,0,0,0,0,9999,1007,0
04,0,0,0,0,9999,1007,0
01,0,0,0,0,9999,1007,0
03,0,0,0,0,9999,1008,0
04,0,0,0,0,9999,1008,0
05,0,0,0,0,9999,1008,0
06,0,0,0,0,9999,1008,0
07,0,0,0,0,9999,1008,0
07,0,60,0,0,9999,1008,0
07,0,0,0,0,9999,1007,0
08,0,0,0,0,9999,1007,0
11,0,0,0,0,9999,1007,0
13,0,0,0,0,9999,1007,0
13,0,0,0,0,9999,1006,1
07,0,0,0,0,9999,1006,1
09,0,80,0,0,9999,1006,1
09,0,100,0,0,9999,1006,0
10,0,80,0,0,9999,1006,0
10,0,60,0,0,9999,1006,0
09,0,0,0,0,9999,1006,0
10,0,60,0,0,9999,1006,0
08,0,90,0,0,9999,1007,0
10,0,0,0,0,9999,1007,0
12,0,0,0,0,9999,1007,0
11,0,60,0,0,9999,1007,0
13,0,0,0,0,9999,1008,0
09,0,60,0,0,9999,1008,0
10,0,0,0,0,9999,1008,0
09,0,90,0,0,9999,1008,0
09,0,0,0,0,9999,1008,0
11,0,0,0,0,9999,1008,0
10,0,0,0,0,9999,1008,0
10,0,0,0,0,9999,1008,0
01,0,0,0,0,9999,1007,0
01,0,0,0,0,9999,1006,0
03,0,70,0,0,9999,1005,0
02,0,0,0,0,9999,1006,0
03,0,60,0,0,9999,1006,0
03,0,60,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
03,0,0,0,0,9999,1007,0
04,0,0,0,0,9999,1007,0
03,0,160,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
03,0,60,0,0,9999,1006,0
04,0,60,0,0,9999,1006,0
05,0,130,0,0,9999,1006,0
03,0,110,0,0,9999,1005,0
03,0,120,0,0,9999,1005,0
05,0,0,0,0,9999,1005,0
11,0,0,0,0,9999,1005,0
15,0,0,0,0,9999,1005,0
14,0,70,0,0,9999,1005,0
13,0,60,0,0,9999,1005,0
17,27,0,0,0,9999,1005,0
14,26,0,0,0,9999,1005,0
17,0,0,0,0,9999,1005,1
08,0,90,0,0,9999,1005,0
06,0,0,0,0,9999,1005,0
06,0,90,0,0,9999,1006,0
05,0,70,0,0,9999,1005,0
02,0,0,0,0,9999,1005,0
04,0,0,0,0,9999,1005,0
02,0,0,0,0,9999,1005,0
02,0,0,0,0,9999,1005,0
07,0,60,0,0,9999,1005,0
04,0,110,0,0,9999,1006,0
01,0,0,0,0,9999,1006,0
03,0,0,0,0,9999,1005,0
04,0,100,0,0,9999,1005,0
03,0,90,0.3,1,9999,1005,0
06,0,60,0,0,9999,1004,0
10,0,0,0,0,9999,1003,0
06,0,90,0,0,9999,1003,0
06,0,110,0,0,9999,1003,0
05,0,0,0.3,1,9999,1003,0
08,0,0,0,0,9999,1003,0
10,0,70,0,0,9999,1003,0
08,0,70,0,0,9999,1004,0
07,0,70,0,0,9999,1004,0
06,0,80,0,0,9999,1004,0
08,0,80,0,0,9999,1004,0
08,0,70,0,0,9999,1005,0
06,0,120,0,0,9999,1005,0
08,0,60,0.3,1,9999,1005,0
06,0,90,0,0,9999,1006,0
06,0,60,0,0,9999,1006,0
02,0,0,0,0,9999,1005,0
03,0,100,0,0,9999,1005,0
05,0,80,0,0,9999,1005,0
04,0,0,0,0,9999,1004,0
03,0,110,0,0,9999,1004,0
03,0,0,0,0,9999,1004,0
07,0,0,0,0,9999,1005,0
05,0,80,0,0,9999,1005,0
04,0,70,0,0,9999,1005,0
03,0,0,0,0,9999,1005,0
06,0,110,0,0,9999,1005,0
07,0,0,0,0,9999,1005,0
08,0,0,0,0,9999,1005,0
09,0,60,0,0,9999,1004,0
09,0,70,0,0,9999,1004,0
11,0,0,0,0,9999,1004,0
10,0,0,0,0,9999,1003,0
11,0,0,0,0,9999,1003,0
07,0,70,0,0,9999,1003,0
07,0,90,0,0,9999,1003,0
07,0,70,0,0,9999,1003,0
07,0,0,0,0,9999,1004,0
10,0,0,0,0,9999,1004,0
10,0,0,0,0,9999,1004,0
12,0,0,0,0,9999,1005,0
10,0,0,0,0,9999,1005,0
07,0,90,0,0,9999,1005,0
07,0,90,0,0,9999,1006,0
03,0,130,0,0,9999,1006,0
02,0,0,0,0,9999,1006,0
02,0,0,0,0,9999,1007,0
03,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
01,0,0,0,0,9999,1006,0
03,0,70,0,0,9999,1006,0
01,0,0,0,0,9999,1006,0
02,0,0,0,0,9999,1005,0
02,0,0,0,0,9999,1006,0
05,0,0,0,0,9999,1006,0
04,0,0,0,0,9999,1006,0
03,0,0,0,0,9999,1006,0
03,0,0,0,0,9999,1007,0
04,0,0,0,0,9999,1007,0
05,0,0,0,0,9999,1007,0
05,0,0,0,0,9999,1007,0
07,0,0,0,0,9999,1007,0
03,0,70,0,0,9999,1006,0
03,0,110,0,0,9999,1006,0
04,0,80,0,0,9999,1006,0
05,0,0,0,0,9999,1006,0
07,0,0,0,0,9999,1005,0
08,0,0,0,0,9999,1005,0
09,0,0,0,0,9999,1005,0
07,0,80,0,0,9999,1005,0
06,0,160,0,0,9999,1005,0
05,0,0,0,0,9999,1005,0
08,0,70,0,0,9999,1005,0
10,0,0,0,0,9999,1005,1
08,0,0,0,0,9999,1006,0
05,0,0,0,0,9999,1006,0
02,0,0,0,0,9999,1006,0
03,0,0,0,0,9999,1007,0
06,0,0,0,0,9999,1007,0
04,0,90,0,0,9999,1008,0
04,0,80,0,0,9999,1007,0
03,0,100,0,0,9999,1007,0
03,0,70,0,0,9999,1007,0
03,0,70,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
03,0,70,0,0,9999,1008,0
05,0,0,0,0,9999,1008,0
06,0,0,0,0,9999,1008,0
07,0,0,0,0,9999,1007,0
05,0,90,0,0,9999,1007,0
07,0,0,0,0,9999,1007,0
11,0,0,0,0,9999,1007,0
10,0,0,0,0,9999,1007,0
03,0,120,0,0,9999,1007,0
05,0,60,0,0,9999,1006,0
04,0,110,0,0,9999,1006,0
05,0,60,0,0,9999,1005,0
07,0,100,0,0,9999,1005,0
07,0,80,0,0,9999,1005,0
08,0,70,0,0,9999,1005,0
05,0,150,0,0,9999,1005,1
08,0,160,0,0,9999,1006,0
08,0,80,0,0,9999,1006,0
05,0,110,0,0,9999,1006,0
06,0,150,0,0,9999,1007,0
08,0,70,0,0,9999,1007,0
11,0,0,0,0,9999,1008,0
06,0,120,0,0,9999,1008,0
06,0,60,0,0,9999,1008,0
07,0,70,0,0,9999,1009,0
02,0,0,0,0,9999,1009,0
04,0,60,0,0,9999,1009,0
06,0,60,0,0,9999,1009,0
01,0,0,0,0,9999,1008,0
02,0,0,0,0,9999,1008,0
04,0,0,0,0,9999,1008,0
02,0,0,0,0,9999,1008,0
03,0,80,0,0,9999,1008,0
04,0,0,0,0,9999,1009,0
05,0,0,0,0,9999,1009,0
06,0,0,0,0,9999,1008,0
07,0,0,0,0,9999,1008,0
08,0,0,0,0,9999,1008,0
03,0,0,0,0,9999,1008,0
04,0,0,0,0,9999,1008,0
03,0,60,0,0,9999,1008,0
04,0,60,0,0,9999,1008,0
05,0,0,0,0,9999,1007,0
05,0,60,0,0,9999,1007,0
05,0,90,0,0,9999,1007,0
06,0,60,0,0,9999,1006,0
05,0,150,0,0,9999,1006,0
06,0,70,0,0,9999,1006,0
07,0,60,0,0,9999,1006,0
08,0,60,0,0,9999,1006,0
09,0,110,0,0,9999,1006,0
08,0,0,0,0,9999,1007,0
08,0,0,0,0,9999,1007,0
08,0,0,0,0,9999,1007,0
07,0,0,0,0,9999,1007,0
08,0,80,0,0,9999,1007,0
08,0,70,0,0,9999,1008,0
08,0,70,0,0,9999,1008,0
09,0,60,0,0,9999,1008,0
06,0,110,0,0,9999,1009,0
04,0,160,0,0,9999,1009,0
02,0,0,0,0,9999,1009,0
01,0,0,0,0,9999,1009,0
03,0,90,0,0,9999,1009,0
03,0,0,0,0,9999,1008,0
01,0,0,0,0,9999,1008,0
03,0,0,0,0,9999,1008,0
01,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
01,0,0,0,0,9999,1008,0
05,0,0,0,0,9999,1008,0
06,0,0,0,0,9999,1008,0
03,0,0,0,0,9999,1008,0
03,0,80,0,0,9999,1007,0
03,0,60,0,0,9999,1007,0
03,0,0,0,0,9999,1007,0
04,0,0,0,0,9999,1007,0
03,0,0,0,0,9999,1007,0
03,0,0,0,0,9999,1006,0
10,0,0,0,0,9999,1006,0
11,0,0,0,0,9999,1006,0
10,0,0,0,0,9999,1006,0
13,23,60,0,0,9999,1006,0
11,0,0,0,0,9999,1005,0
18,0,0,0,0,9999,1005,1
15,0,0,0,0,9999,1006,0
15,0,0,0,0,9999,1006,0
15,0,0,0,0,9999,1006,0
15,0,80,0,0,9999,1005,0
12,0,60,0,0,9999,1005,0
11,0,70,0,0,9999,1005,0
08,0,0,0,0,9999,1006,0
08,0,80,0,0,9999,1006,0
09,0,90,0,0,9999,1006,0
10,0,80,0,0,9999,1006,0
09,0,0,0,0,9999,1006,0
09,0,0,0,0,9999,1006,0
05,0,80,0,0,9999,1006,0
03,0,130,0,0,9999,1006,0
04,0,60,0,0,9999,1006,0
03,0,100,0,0,9999,1005,0
02,0,0,0,0,9999,1005,0
03,0,0,0,0,9999,1004,0
05,0,60,0,0,9999,1004,0
03,0,0,0,0,9999,1004,0
03,0,0,0,0,9999,1004,0
03,0,0,0,0,9999,1003,0
04,0,0,0,0,9999,1004,0
05,0,0,0,0,9999,1004,0
06,0,0,0,0,9999,1004,0
06,0,0,0,0,9999,1003,0
03,0,90,0,0,9999,1003,0
04,0,100,0,0,9999,1003,0
03,0,0,0,0,9999,1003,0
05,0,90,0,0,9999,1003,0
05,0,60,0,0,9999,1004,0
06,0,60,0,0,9999,1004,0
06,0,0,0,0,9999,1004,0
07,0,80,0,0,9999,1005,0
08,0,70,0,0,9999,1005,0
08,0,0,0,0,9999,1005,0
02,0,0,0,0,9999,1004,0
05,0,0,0,0,9999,1004,0
08,0,110,0,0,9999,1004,1
13,0,0,0,0,9999,1004,0
12,0,70,0,0,9999,1004,0
12,0,0,0,0,9999,1004,0
03,0,0,0,0,9999,1005,0
04,0,110,0,0,9999,1005,0
08,0,90,0,0,9999,1006,0
08,0,60,0,0,9999,1006,0
09,0,0,0,0,9999,1006,0
10,0,70,0,0,9999,1006,0
08,0,80,0,0,9999,1007,0
05,0,70,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
03,0,60,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1008,0
04,0,0,0,0,9999,1008,0
03,0,0,0,0,9999,1008,0
04,0,0,0,0,9999,1009,0
04,0,0,0,0,9999,1008,0
04,0,0,0,0,9999,1008,0
06,0,0,0,0,9999,1009,0
05,0,0,0,0,9999,1008,0
03,0,60,0,0,9999,1008,0
04,0,60,0,0,9999,1008,0
07,0,0,0,0,9999,1008,0
08,0,0,0,0,9999,1008,0
06,0,0,0,0,9999,1008,0
07,0,0,0,0,9999,1007,0
10,0,0,0,0,9999,1008,0
08,0,0,0,0,9999,1007,0
04,0,90,0,0,9999,1007,0
07,0,80,0,0,9999,1007,0
07,0,110,0,0,9999,1008,0
06,0,90,0,0,9999,1008,0
05,0,140,0,0,9999,1008,0
13,0,0,0,0,9999,1009,0
09,0,60,0,0,9999,1009,0
12,0,60,0,0,9999,1009,0
09,0,0,0,0,9999,1009,0
08,0,0,0,0,9999,1009,0
10,0,60,0,0,9999,1009,0
08,0,60,0,0,9999,1009,0
03,0,0,0,0,9999,1009,0
02,0,0,0,0,9999,1009,0
07,0,0,0,0,9999,1008,0
07,0,90,0,0,9999,1008,0
01,0,0,0,0,9999,1008,0
02,0,0,0,0,9999,1008,0
03,0,0,0,0,9999,1008,0
05,0,60,0,0,9999,1008,0
03,0,0,0,0,9999,1008,0
05,0,0,0,0,9999,1008,0
04,0,0,0,0,9999,1008,0
04,0,0,0,0,9999,1008,0
05,0,0,0,0,9999,1008,0
07,0,0,0,0,9999,1007,0
06,0,0,0,0,9999,1007,0
09,0,0,0,0,9999,1007,0
08,0,0,0,0,9999,1007,0
04,0,170,0,0,9999,1007,0
06,0,80,0,0,9999,1006,1
08,0,0,0,0,9999,1006,0
04,0,100,0,0,9999,1006,0
02,0,0,0,0,9999,1006,0
05,0,80,0,0,9999,1005,0
07,0,90,0,0,9999,1005,0
08,0,0,0,0,9999,1005,0
08,0,0,0,0,9999,1006,0
09,0,100,0,0,9999,1006,0
12,0,0,0,0,9999,1007,0
11,0,70,0,0,9999,1007,0
12,0,0,0,0,9999,1007,1
09,0,0,0,0,9999,1007,0
13,0,60,0,0,9999,1007,0
09,0,0,0,0,9999,1007,0
05,0,70,0,0,9999,1007,0
02,0,0,0,0,9999,1006,0
04,0,60,0,0,9999,1006,0
03,0,100,0,0,9999,1006,0
02,0,0,0,0,9999,1005,0
02,0,0,0,0,9999,1005,0
03,0,0,0,0,9999,1005,0
03,0,100,0,0,9999,1005,0
03,0,60,0,0,9999,1006,0
03,0,0,0,0,9999,1006,0
03,0,70,0,0,9999,1006,0
04,0,0,0,0,9999,1006,0
04,0,0,0,0,9999,1006,0
04,0,0,0,0,9999,1006,0
04,0,60,0,0,9999,1006,0
05,0,0,0,0,9999,1006,0
07,0,0,0,0,9999,1005,0
06,0,60,0,0,9999,1005,0
06,0,0,0,0,9999,1005,0
06,0,60,0,0,9999,1005,0
10,0,0,0,0,9999,1005,0
06,0,140,0,0,9999,1005,0
05,0,120,0,0,9999,1006,0
05,0,110,0,0,9999,1005,0
05,0,120,0,0,9999,1006,0
07,0,80,0,0,9999,1005,0
08,0,120,0,0,9999,1005,0
05,0,120,0,0,9999,1006,0
05,0,120,0,0,9999,1006,0
05,0,80,0,0,9999,1006,0
08,0,80,0,0,9999,1006,0
11,0,60,0,0,9999,1006,0
09,0,60,0,0,9999,1007,0
13,0,70,0,0,9999,1007,0
07,0,0,0,0,9999,1008,0
07,0,60,0,0,9999,1008,0
03,0,120,0,0,9999,1007,0
03,0,0,0,0,9999,1007,0
04,0,110,0,0,9999,1007,0
03,0,60,0,0,9999,1007,0
03,0,60,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
03,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1008,0
02,0,0,0,0,9999,1008,0
02,0,0,0,0,9999,1009,0
05,0,0,0,0,9999,1009,0
05,0,60,0,0,9999,1009,0
04,0,0,0,0,9999,1008,0
03,0,70,0,0,9999,1008,0
04,0,0,0,0,9999,1008,0
04,0,70,0,0,9999,1008,0
06,0,0,0,0,9999,1007,0
06,0,80,0,0,9999,1007,0
06,0,60,0,0,9999,1006,0
04,0,160,0,0,9999,1007,0
06,0,120,0,0,9999,1007,0
08,0,80,0,0,9999,1006,0
07,0,80,0,0,9999,1007,0
09,0,70,0,0,9999,1007,0
07,0,80,0,0,9999,1008,0
08,0,90,0,0,9999,1008,0
06,0,110,0,0,9999,1008,0
06,0,110,0,0,9999,1009,0
04,0,100,0,0,9999,1009,0
04,0,120,0,0,9999,1009,0
05,0,100,0,0,9999,1009,0
05,0,160,0,0,9999,1009,0
04,0,130,0,0,9999,1009,0
02,0,0,0,0,9999,1010,0
01,0,0,0,0,9999,1009,0
02,0,0,0,0,9999,1009,0
03,0,60,0,0,9999,1009,0
03,0,130,0,0,9999,1009,0
03,0,80,0,0,9999,1009,0
02,0,0,0,0,9999,1010,0
02,0,0,0,0,9999,1010,0
03,0,60,0,0,9999,1010,0
01,0,0,0,0,9999,1010,0
03,0,70,0,0,9999,1011,0
03,0,70,0,0,9999,1010,0
01,0,0,0,0,9999,1010,0
03,0,0,0,0,9999,1010,0
04,0,60,0,0,9999,1010,0
04,0,0,0,0,9999,1009,0
05,0,0,0,0,9999,1009,0
07,0,0,0,0,9999,1009,0
08,0,0,0,0,9999,1008,0
08,0,0,0.3,1,9999,1008,0
11,0,0,0.3,1,9999,1008,0
04,0,150,0,0,9999,1008,0
06,0,170,0,0,9999,1008,0
09,0,90,0,0,9999,1008,0
08,0,70,0,0,9999,1008,0
08,0,60,0,0,9999,1008,0
08,0,80,0,0,9999,1008,0
04,0,160,0,0,9999,1009,0
04,0,0,0,0,9999,1009,0
03,0,0,0,0,9999,1010,0
02,0,0,0,0,9999,1010,0
02,0,0,0,0,9999,1010,0
02,0,0,0,0,9999,1010,0
02,0,0,0,0,9999,1009,0
02,0,0,0,0,9999,1009,0
01,0,0,0,0,9999,1009,0
01,0,0,0,0,9999,1009,0
04,0,70,0,0,9999,1009,0
02,0,0,0,0,9999,1008,0
02,0,0,0,0,9999,1008,0
03,0,0,0,0,9999,1009,0
04,0,0,0.3,1,9999,1009,0
05,0,0,0.3,1,9999,1010,0
04,0,0,0.3,1,9999,1010,0
03,0,0,0.3,1,9999,1010,0
03,0,0,0.3,1,9999,1010,0
02,0,0,0.3,1,8000,1010,0
05,0,0,0.3,1,6000,1010,0
05,0,0,0.3,1,6000,1009,0
05,0,0,0.3,1,7000,1009,0
11,0,0,0.6,1,2500,1008,0
04,0,0,0.3,1,9000,1007,0
03,0,0,0.3,1,7000,1007,0
03,0,100,0.3,1,9999,1007,0
04,0,60,0.3,1,4500,1007,1
06,0,100,1,1,4800,1006,0
04,0,100,0,0,9999,1006,0
05,0,0,0,0,9999,1007,0
05,0,140,0,0,9999,1007,0
07,0,80,0,0,9999,1007,0
03,0,0,0,0,9999,1007,0
04,0,0,0,0,9999,1007,0
04,0,0,0,0,9999,1007,0
04,0,0,0,0,9999,1007,0
03,0,60,0,0,9999,1007,0
01,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
03,0,0,0,0,9999,1006,0
03,0,0,0,0,9999,1006,0
04,0,0,0,0,9999,1007,0
04,0,0,0,0,9999,1007,0
06,0,0,0,0,9999,1007,0
04,0,0,0,0,9999,1008,0
03,0,60,0,0,9999,1008,0
04,0,0,0,0,9999,1008,0
04,0,0,0,0,9999,1007,0
04,0,0,0,0,9999,1007,0
04,0,0,0,0,9999,1006,0
02,0,0,0,0,9999,1006,0
02,0,0,0.3,1,9999,1005,0
03,0,0,0.3,1,9999,1005,0
02,0,0,0.3,1,9999,1005,0
01,0,0,0.3,1,9999,1006,0
06,0,60,1,1,0700,1005,0
07,0,70,0.3,1,9999,1005,0
11,0,0,0.3,1,9999,1004,1
13,0,0,0.3,1,9999,1004,1
07,0,0,0.3,1,9999,1003,0
06,0,120,0,0,9999,1004,0
06,0,0,0.3,1,9999,1004,0
05,0,90,0,0,9999,1005,0
03,0,0,0,0,9999,1006,0
05,0,0,0,0,9999,1006,0
02,0,0,0,0,9999,1006,0
02,0,0,0,0,9999,1005,0
02,0,0,0,0,9999,1005,0
02,0,0,0,0,9999,1005,0
02,0,0,0,0,9999,1004,0
04,0,0,0,0,9999,1004,0
04,0,0,0,0,9999,1004,0
03,0,0,0,0,9999,1004,0
04,0,0,0,0,9999,1004,0
05,0,0,0,0,9999,1003,0
03,0,0,0,0,9999,1004,0
04,0,0,0,0,9999,1005,0
04,0,0,0,0,9999,1005,0
04,0,0,0,0,9999,1006,0
05,0,0,0,0,9999,1006,0
06,0,0,0,0,9999,1005,0
05,0,0,0,0,9999,1005,0
05,0,0,0,0,9999,1005,0
04,0,80,0,0,9999,1004,0
06,0,0,0,0,9999,1004,0
05,0,70,0,0,9999,1004,0
10,0,60,0,0,9999,1003,0
13,0,0,0,0,9999,1003,0
06,16,120,0,0,9999,1003,0
04,0,0,0,0,9999,1003,0
05,0,100,0,0,9999,1003,0
06,0,80,0,0,9999,1003,0
09,0,70,0,0,9999,1004,0
09,0,80,0,0,9999,1004,0
12,0,0,0,0,9999,1004,0
09,0,80,0,0,9999,1004,0
12,0,0,0,0,9999,1004,0
09,0,0,0,0,9999,1004,0
10,0,80,0,0,9999,1004,0
09,0,70,0,0,9999,1004,0
08,0,0,0,0,9999,1005,0
02,0,0,0,0,9999,1005,0
02,0,0,0,0,9999,1004,0
01,0,0,0,0,9999,1004,0
01,0,0,0,0,9999,1004,0
02,0,0,0,0,9999,1004,0
01,0,0,0,0,9999,1004,0
01,0,0,0,0,9999,1003,0
03,0,60,0,0,9999,1004,0
02,0,0,0,0,9999,1004,0
02,0,0,0,0,9999,1004,0
04,0,0,0,0,9999,1004,0
04,0,0,0,0,9999,1004,0
06,0,0,0,0,9999,1004,0
04,0,0,0,0,9999,1004,0
05,0,0,0,0,9999,1004,0
05,0,0,0,0,9999,1005,0
06,0,0,0,0,9999,1004,0
09,0,0,0,0,9999,1004,0
06,0,0,0,0,9999,1004,0
07,0,0,0,0,9999,1004,0
07,0,0,0,0,9999,1004,0
06,0,60,0,0,9999,1004,0
07,0,0,0,0,9999,1004,0
13,0,0,0,0,9999,1004,0
15,0,0,0,0,9999,1004,1
10,0,0,0,0,9999,1004,1
09,0,0,0,0,9999,1004,1
09,0,0,0,0,9999,1004,1
12,0,70,0,0,9999,1004,0
07,0,90,0,0,9999,1004,0
08,0,90,0,0,9999,1005,0
09,0,90,0,0,9999,1005,0
09,0,90,0,0,9999,1006,0
10,0,60,0,0,9999,1006,0
12,0,60,0,0,9999,1006,0
15,0,0,0,0,9999,1006,0
03,0,150,0,0,9999,1007,0
03,0,80,0,0,9999,1007,0
03,0,0,0,0,9999,1007,0
04,0,60,0,0,9999,1006,0
06,0,0,0,0,9999,1006,0
05,0,0,0,0,9999,1006,0
03,0,0,0,0,9999,1006,0
01,0,0,0,0,9999,1006,0
04,0,80,0,0,9999,1006,0
04,0,0,0,0,9999,1006,0
02,0,0,0,0,9999,1006,0
02,0,0,0,0,9999,1006,0
04,0,0,0,0,9999,1006,0
04,0,0,0,0,9999,1006,0
04,0,0,0,0,9999,1006,0
04,0,0,0,0,9999,1007,0
04,0,0,0,0,9999,1006,0
04,0,0,0,0,9999,1006,0
05,0,0,0,0,9999,1007,0
06,0,70,0.6,1,9999,1007,0
13,0,0,0.3,1,9999,1007,0
05,0,0,0,0,9999,1006,0
05,0,80,0,0,9999,1006,0
08,0,90,0,0,9999,1006,0
09,0,60,0,0,9999,1006,0
09,0,0,0,0,9999,1006,0
09,0,0,0,0,9999,1007,0
07,0,0,0,0,9999,1007,0
12,0,0,0,0,9999,1007,0
08,0,80,0,0,9999,1007,0
08,0,100,0,0,9999,1008,0
08,0,70,0,0,9999,1008,0
08,0,0,0,0,9999,1008,0
07,0,60,0,0,9999,1008,0
08,0,70,0,0,9999,1008,0
05,0,80,0,0,9999,1008,0
03,0,90,0,0,9999,1008,0
03,0,90,0,0,9999,1008,0
02,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
04,0,0,0,0,9999,1008,0
04,0,0,0,0,9999,1008,0
04,0,0,0,0,9999,1008,0
04,0,0,0,0,9999,1008,0
05,0,0,0,0,9999,1009,0
06,0,0,0,0,9999,1009,0
08,0,0,0,0,9999,1009,0
08,0,0,0,0,9999,1008,0
04,0,130,0,0,9999,1007,0
03,0,170,0,0,9999,1007,0
05,0,100,0,0,9999,1007,0
03,0,0,0,0,9999,1007,0
09,0,0,0,0,9999,1007,0
04,0,80,0,0,9999,1007,0
11,0,0,0,0,9999,1007,1
10,0,60,0,0,9999,1007,0
09,0,60,0,0,9999,1007,0
08,0,80,0,0,9999,1007,0
10,0,0,0,0,9999,1007,0
12,0,0,0,0,9999,1007,0
10,0,0,0,0,9999,1008,0
09,0,0,0,0,9999,1008,0
06,0,100,0,0,9999,1009,0
06,0,80,0,0,9999,1009,0
02,0,0,0,0,9999,1009,0
02,0,0,0,0,9999,1009,0
03,0,130,0,0,9999,1009,0
02,0,0,0,0,9999,1009,0
02,0,0,0,0,9999,1009,0
02,0,0,0,0,9999,1009,0
02,0,0,0,0,9999,1009,0
01,0,0,0,0,9999,1008,0
03,0,0,0,0,9999,1008,0
03,0,0,0,0,9999,1008,0
03,0,90,0,0,9999,1008,0
04,0,0,0,0,9999,1009,0
03,0,0,0,0,9999,1010,0
05,0,0,0,0,9999,1010,0
06,0,0,0,0,9999,1010,0
04,0,0,0,0,9999,1010,0
03,0,0,0,0,9999,1010,0
05,0,0,0,0,9999,1010,0
05,0,0,0,0,9999,1009,0
04,0,0,0,0,9999,1009,0
03,0,0,0,0,9999,1009,0
04,0,70,0,0,9999,1009,0
02,0,0,0.3,1,9999,1009,0
03,0,0,0.3,1,9999,1009,0
03,0,140,0.3,1,9999,1009,0
05,0,90,0.3,1,9999,1009,0
08,0,60,0.3,1,9999,1009,0
13,0,0,0.3,1,9999,1009,1
06,0,120,0,0,9999,1007,0
11,0,60,0,0,9999,1008,0
09,0,70,0,0,9999,1008,0
04,15,130,0,0,9999,1008,0
03,0,80,0,0,9999,1009,0
01,0,0,0,0,9999,1009,0
02,0,0,0,0,9999,1008,0
02,0,0,0,0,9999,1008,0
04,0,60,0,0,9999,1008,0
03,0,70,0,0,9999,1008,0
02,0,0,0,0,9999,1008,0
02,0,0,0,0,9999,1007,0
02,0,0,0,0,9999,1007,0
05,0,0,0,0,9999,1008,0
06,0,0,0,0,9999,1008,0
05,0,0,0,0,9999,1008,0
04,0,0,0,0,9999,1008,0
04,0,0,0,0,9999,1008,0
05,0,0,0,0,9999,1007,0
05,0,0,0,0,9999,1007,0
07,0,0,0,0,9999,1006,0
10,0,0,0,0,9999,1005,0
07,0,0,0,0,9999,1005,0
07,0,0,0.3,1,9999,1005,0
10,0,70,0,0,9999,1005,0
10,0,0,0,0,9999,1004,1
03,0,0,0,0,9999,1005,0
09,0,100,0,0,9999,1005,0
08,0,60,0,0,9999,1005,0
09,0,90,0,0,9999,1005,0
09,19,70,0,0,9999,1006,0
11,21,60,0,0,9999,1006,0
07,0,90,0,0,9999,1006,0
07,0,100,0,0,9999,1006,0
05,0,100,0,0,9999,1006,0
03,0,150,0,0,9999,1006,0
02,0,0,0,0,9999,1006,0
02,0,0,0,0,9999,1006,0
02,0,0,0,0,9999,1005,0
03,0,60,0,0,9999,1005,0
03,0,80,0,0,9999,1005,0
